uid,active_days,avg_duration,sessions,avg_pageview,total_pageview,avg_event,total_event,mobile,tablet,desktop,Email,(Other),Paid Search,Organic Search,Referral,Social,Direct,forum,triage,community
69b1d3eca64688dc83d32f67a63ec4ca,133,152.0,6,2.67,16,0.83,5,1,0,0,0,1,0,1,1,0,0,0,0,0
69b718c292f964f65a7e22eb3a8c124e,67,144.33,3,1.67,5,1.0,3,1,0,0,0,0,0,1,0,0,0,1,0,0
69bc377bf99a04fcf58582332af07caf,1,30.0,1,2.0,2,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
69bef9b6518af052e4ae112d30414f58,1,433.0,1,4.0,4,2.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0
69cefdd28459c7fa4e8b2f2f5e01a657,2,91.0,2,2.0,4,1.0,2,1,0,1,0,0,0,0,0,0,1,0,0,0
69cf5dcae149ef503ccb86f84e6b5b76,286,264.09,11,2.91,32,1.36,15,1,0,0,0,0,0,0,0,0,1,1,0,0
69d272b03d705e955bfda486eda0edc8,171,31.0,4,2.0,8,0.5,2,1,0,0,0,0,0,1,1,0,0,0,0,0
69d595f59d0433038c1e26d7beb84089,1,829.0,1,2.0,2,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
69d9beb9e355abf4cc0a696bb0d38c4b,5,11.67,3,1.33,4,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
69de00db0b705a55a0e0f5cd55b76b36,2,10077.0,2,177.0,354,53.0,106,0,0,1,0,0,0,1,0,0,0,1,0,0
69e56de2357e0fd63578c71cd457bd4a,1,723.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
69e9379e9217eb596ea344320869fbbc,1,101.0,1,2.0,2,2.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
69f0b3e880d15f8c5482ff98721fb0fc,105,15.5,2,1.0,2,0.5,1,1,0,0,0,0,0,1,0,0,1,0,0,0
6a1ca2a4306db5d61d2d4b4d4569ec7b,3,16.0,2,1.0,2,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6a22eb29e2e82e65781c3f5de70c9d36,1,27.0,1,1.0,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6a249504223585459443779b816753df,1,163.0,1,3.0,3,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
6a41df05914b3e178834e20b4ed3a76a,1,927.0,2,13.0,26,4.0,8,0,0,1,0,0,0,1,0,0,1,1,0,0
6a454d8c282dae039c97ef9a44235885,2,163.0,6,3.17,19,1.33,8,0,0,1,0,0,0,1,0,0,1,1,0,0
6a47942ff987ab1942e209ed980ad698,204,8.25,4,1.0,4,0.25,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6a59d4a9863d830db1bb7cb510a70ab7,3,529.5,4,5.75,23,2.75,11,0,0,1,0,0,0,1,0,0,0,0,0,0
6a649baac1f67d28817dfccd6ea675ae,1,29.0,1,1.0,1,1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
6a71d31f6c4db52e0c097cc822e25958,1,14.0,1,2.0,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6a81550230ad2ba9cc93f8f1f733a121,1,169.33,3,1.33,4,0.67,2,1,0,0,0,0,1,0,0,0,1,0,0,0
6a87d4167a419eeff6fa5af41421087f,444,125.4,10,2.2,22,1.4,14,1,0,1,0,0,1,1,1,0,1,0,0,0
6a93414264be0c34fc6a2728601b81e1,1,61.0,2,2.0,4,1.5,3,0,0,1,0,0,0,1,0,0,0,0,0,0
6ab6415b433117f0b66d06db4a67b492,1,590.0,1,2.0,2,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
6acb1d8bf35d70d0fdc1fb165b75cc3e,1,79.0,1,2.0,2,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
6af552f8747e891f094028622f273fee,1,249.0,2,9.5,19,3.0,6,0,0,1,0,0,0,1,0,0,1,0,0,0
6af93195bbf24cd9ce81d38cfc301d3e,1,153.0,1,2.0,2,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6aff87592439056ef0ae8401c0152399,1,451.0,1,8.0,8,5.0,5,0,0,1,0,0,0,1,0,0,0,0,0,0
6b04d5b27592f8f344ba5cd7e43834ad,2,29.0,3,1.67,5,0.33,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6b04d9e076ccf1c8410eeede084dccd2,1,32.0,1,3.0,3,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6b1cfb68c8a135487ac1a7e772e9aaf6,9,290.33,3,3.33,10,1.33,4,1,0,0,0,0,0,1,1,0,0,0,0,0
6b3c87550135b12bf72bbcac268ac74e,1,312.0,1,3.0,3,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
6b4397a94a5d55fc84ad33a4bfee2324,166,452.62,21,3.76,79,1.33,28,0,0,1,0,0,0,1,0,0,0,1,0,0
6b50e650726b6e6b375fcd117ae24f4e,1,20.0,1,3.0,3,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6b7ad28d2293e1debd4cea90a3f81fae,1,28.0,1,1.0,1,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6b7e245fbd643eb630684a6ef0b7d89c,1,122.0,2,1.5,3,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6b84dac0e7447b3c13b39caeda2b3ddf,1,4.0,1,2.0,2,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6b8b08aa7b10a840d806c723e6c67764,1,97.0,1,2.0,2,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6b9f99d20d1699214efa9e7ada1aece9,5,114.67,3,2.33,7,1.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0
6bb8b166af20c502005ce12b961d06b5,1,7.0,1,2.0,2,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6bbc758596bed119ee9680bed6804d83,1,3.0,1,2.0,2,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6bc0255d53a662de514852bbd35d12b5,2,731.6,5,5.4,27,3.2,16,0,0,1,0,0,0,0,0,0,1,0,0,0
6bcde303c9f4a32ed42f29dc99a90bc3,41,84.33,3,2.67,8,1.67,5,0,0,1,0,0,0,1,0,0,0,0,0,0
6be8f2f88733a8514fccadb14c02e321,25,119.75,4,2.0,8,1.5,6,1,0,0,0,0,0,1,0,0,0,0,0,0
6bf0bdb739309d4bdf86d944d8575757,78,107.67,3,3.67,11,3.33,10,1,0,1,0,0,0,0,1,0,1,0,1,0
6bf16b63c2cef1c8e165df2d6c33de85,1,84.0,1,4.0,4,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6bfd52d5ae279a5f32e75882844c760b,1,58.0,1,3.0,3,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6bfe6844f5bf13455945c84470ade937,190,493.25,12,7.0,84,2.92,35,0,0,1,0,0,1,1,1,0,1,0,1,0
6c10b7d51548cecd6aa0483175c31f90,1,409.67,3,1.33,4,0.67,2,0,0,1,0,0,0,0,0,0,1,0,0,0
6c12ce6d5ae1ec24c424114a425b4cec,1,43.0,1,2.0,2,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6c1ea4239dd3f3cadb35aadc63b3690e,1,168.5,2,1.5,3,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6c35be1b9d36e15701c6a5dce7672ca2,1,9.5,2,2.0,4,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6c36ed4c6435d98f4bd5dcc82ef3528d,1,55.5,2,2.0,4,1.0,2,1,0,0,0,0,0,1,0,0,1,1,0,0
6c4a38f5ddebfe8fae33ed2dae4016b3,1,1.0,4,1.0,4,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6c4aa1c187dcca85cecc9b3881f6f684,1,252.0,1,1.0,1,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6c52af90837dbcdabb3a8acf0f80bfc6,7,264.2,5,2.8,14,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6c661ac7d9d225b3ddf1b27abf831f34,1,1.0,2,1.0,2,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6c6b7a6aa5d6288b824460213ea5c9b3,1,46.0,1,3.0,3,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6c7699b91e04fd8a66fcdc31e2202240,1,31.0,1,1.0,1,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6c7e7f8462baa0789bde6f29ec06eecc,1,52.0,1,5.0,5,1.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
6c8cbfd91a41cf9dc299542746369b87,2,376.8,5,6.6,33,6.2,31,0,0,1,0,0,0,0,0,0,1,0,0,0
6c90ca6c52bec5261a58a8ebf578593d,428,187.0,6,2.83,17,0.67,4,1,0,1,0,0,0,1,0,0,1,0,0,0
6c90f6d543c080b9b44ef63e1317f2c1,1,505.0,1,4.0,4,2.0,2,1,0,0,0,0,0,1,0,0,0,1,0,0
6ca8dbc1317fcb54b0f427420f2ab34e,1,35.0,1,3.0,3,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6ccae9acbdb6f4c5d979399de0c8e88e,1,357.0,1,4.0,4,4.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0
6ccaf3455fecc4ace0f5bf99a8640b16,234,56.25,4,1.75,7,0.5,2,1,0,0,0,0,0,1,1,0,0,0,0,0
6ccd0ea47ac14d81da03aa9e960025a1,30,175.64,25,3.12,78,1.0,25,1,0,1,0,0,0,1,0,1,0,1,0,0
6cdd92598452fbefdd1c5e7638475ebb,1,142.0,1,2.0,2,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6d1d460590b0266bcf1a448bfecbe009,1,364.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6d3b1b177d7da993696fd4452228a507,6,38.0,2,2.5,5,1.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0
6d3be229aaf3a2e3f738c24a308fed54,1,56.0,1,2.0,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6d56911346f981c3d1ee167eb0d450d2,1,922.0,1,3.0,3,2.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
6d69a64fb6dfe72d41f84781e438cee0,1,5.0,1,2.0,2,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6d6cb3722d286b2b343d747642398ea7,1,90.5,2,4.0,8,3.5,7,0,0,1,0,0,0,1,1,0,0,0,1,0
6d6ec61b11aa9f545edac8fcfcdf8796,1,1.0,1,1.0,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6d7858813a5550119b565b031ae47652,24,517.23,13,6.92,90,0.85,11,0,0,1,0,0,0,1,0,0,0,0,0,0
6d847512115ceefcb8bf0da811335d9d,1,295.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6d89c4dc89ab0a47269c2a7c66c91917,44,15.5,2,1.0,2,0.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0
6d94b33258afb0514649b024f3f773b6,271,263.0,5,2.0,10,1.6,8,1,0,1,0,0,1,0,1,0,1,0,0,0
6d98e2590ab5836d98af6aa857dfc894,1,936.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6daa06ba0460c609286f8e7a575e6afb,1,85.0,1,2.0,2,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
6dc0c9dc1aff8361f8c6f81c78fa6534,1,37.0,2,1.5,3,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
6dc87976d54eeb9eeaeeac545486fa57,361,267.57,7,2.57,18,1.29,9,1,0,0,0,0,1,1,0,0,0,1,0,0
6dca238adf03c7bdd1ccf9e3eb51eed0,1,39.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6dd5d1cb8b3564f81e89dda60746deb4,1,139.33,3,3.0,9,0.67,2,0,0,1,0,0,1,0,1,0,0,0,0,0
6de16a666c6c0064f1844d3e276a8b52,33,293.43,7,5.43,38,1.14,8,0,0,1,0,0,0,1,1,0,0,1,0,0
6dee8b2d4efa3b8b014551a7790398c8,1,368.0,1,4.0,4,7.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0
6df06d809580ee58e2a07ed56da2e73c,1,1469.0,1,2.0,2,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
6df81e55eb2817cf78cfcd47512e9aa2,189,130.57,7,2.71,19,1.29,9,0,0,1,0,0,1,1,1,0,0,0,0,0
6dfe930f9163656d9af6fcb28c5349a9,10,206.38,8,2.62,21,1.25,10,0,0,1,0,0,0,0,0,0,1,0,0,0
6e1c309042e06805de4c1851761aca63,1,379.0,1,2.0,2,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6e210fdbeade0828fc30ba1aef64dcf6,1,26.5,2,1.5,3,0.5,1,1,0,0,0,0,0,0,1,0,1,0,0,0
6e2d56e7d298502f5d7017044b4c25b5,9,42.17,6,1.83,11,0.83,5,1,0,0,0,0,0,0,1,1,1,0,0,0
6e3cd57682dd330641018e34363f658e,1,577.0,1,2.0,2,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
6e3d04052fa164f825b3f72345302f6d,1,939.0,1,13.0,13,3.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0
6e6e68458970e8f3933388c029dfc894,81,19.5,2,1.5,3,0.5,1,1,0,0,0,0,1,1,0,0,0,0,0,0
6e6f74737f1cbf4f9a36b24471c595f4,3,1.0,2,1.0,2,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6e75ce6b7be48f5f329fedcb067132ec,1,790.0,1,2.0,2,2.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
6e80400a841d56643f10bd7db4ac55ed,2,89.8,5,1.4,7,3.0,15,1,0,0,0,0,0,0,1,0,0,0,1,0
6e92abf3741e0d03eae21d70582f00de,1,177.0,1,3.0,3,3.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0
6e95bbd184eab656f565c0224812e0b7,1,79.0,1,7.0,7,4.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0
6e99e8a3263325890f09efe0247dd58c,27,309.77,13,7.69,100,0.85,11,0,0,1,0,0,0,0,0,0,1,1,0,0
6ed3ce148e15434028e4968fdc7bf461,1,219.0,1,3.0,3,2.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0
6ed991c03e9eee864586abe196085d1c,1,259.0,1,8.0,8,4.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0
6eeb4f936a0f3ee0112aeca6e6605f35,243,607.0,3,2.67,8,0.33,1,1,0,1,0,0,1,1,0,0,0,0,0,0
6efb55530a4f6ef7c67814f11f60bf2c,1,61.0,1,2.0,2,2.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
6efc36e5c97c8e9a2d0742d7aac6c0cd,2,22.75,4,1.25,5,0.75,3,1,0,0,0,0,0,1,0,0,1,0,0,0
6efe450270cb595220563dc55eedbf7d,1,363.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6efee3b443768da8d5bc7ac32c3d1fb9,6,97.67,3,2.0,6,1.33,4,0,0,1,0,0,0,1,0,0,1,0,0,0
6f0c631779448dcbd3685a09fd06b8fe,217,505.67,3,1.67,5,0.67,2,1,0,0,0,0,0,1,0,0,0,1,0,0
6f0cb9865178ec543228f95949ea299c,1,25.0,1,1.0,1,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
6f1a4eb4a4c6ecc0fd06416d31c64780,1,60.0,1,2.0,2,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6f20a9d4d54f84239e63fb9a97684cbd,1,143.0,1,4.0,4,4.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0
6f35e11939428a275d5d4783e7d8647b,8,582.14,7,6.57,46,2.57,18,0,0,1,0,0,0,0,0,0,1,1,0,0
6f39bafef15f9d3304638ba0ad36f5eb,1,79.5,2,2.0,4,1.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
6f49a011615cfcab0cf0b261051fd80a,1,30.0,1,1.0,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6f5823451ed8efb3cb39b8f908abc38b,2,51.67,3,2.0,6,1.33,4,1,0,0,0,0,0,0,0,0,1,0,0,0
6f58720d760cd5cbb7d59b66a6a65504,130,163.67,3,2.33,7,1.67,5,1,0,0,0,0,0,1,0,0,0,0,0,0
6f5cfd01b8120c56cf80cc320203319e,131,301.67,3,9.0,27,2.33,7,0,0,1,0,0,0,1,0,0,0,1,0,0
6f5e058e200e4edec35e3ac8b917a779,17,10.0,3,1.0,3,0.33,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6f66e24e3b9de566e051787f7d99986a,2,32.0,4,5.75,23,0.25,1,1,0,0,0,0,0,0,0,0,1,1,0,0
6f6daf36c35baac450ffd0c3efd2c600,1,71.0,1,2.0,2,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
6f8432d85f783336e2d57578fa13939f,1,14.0,2,1.0,2,0.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6f8730981098311f9e8506c39e7080d4,1,173.0,1,3.0,3,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
6f875453490a5c95465016de203a9071,2,69.0,2,1.5,3,1.5,3,1,0,0,0,0,0,1,0,0,0,0,0,0
6fbea49270be1d29689b779cf016fd09,1,19.0,1,6.0,6,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6fc59e4de246eacf9db97113307405e3,1,103.0,1,3.0,3,6.0,6,1,0,0,0,0,0,0,0,0,1,0,1,0
6fc7c260a8a50245b8ff5043c621f5cc,1,2.0,1,2.0,2,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6fc8ff0588939f8f74145272bae51609,1,1.0,2,0.5,1,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6fda74d4b6208cfcc10de5bd7ad303a8,1,287.0,1,3.0,3,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
6fdd48c22ee448e1c965813739502156,1,1.0,3,1.0,3,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6fe7183b78b121d82b31ca55ef12719b,440,291.0,10,8.0,80,3.8,38,0,0,1,0,0,1,0,0,1,1,0,0,0
6feb1409fb36ac03305dba267cc1918e,183,75.6,5,2.4,12,1.6,8,0,0,1,0,0,0,1,0,0,1,0,0,0
6ff65bdcf3fed6915338899a73e89ec9,7,27.0,3,2.33,7,0.33,1,0,0,1,0,0,0,1,0,0,1,0,0,0
6ffd12a14a2d41808321c5b4b4b049fd,1,62.0,1,2.0,2,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
700b0ec782c15b8bf58443da02af4b31,1,1061.0,2,4.5,9,2.0,4,1,0,0,0,0,0,1,1,0,0,0,0,0
700d44d2605f6e22b44439f1b1558540,1,13.33,3,1.67,5,0.33,1,1,0,0,0,0,0,0,0,0,1,1,0,0
70113816fc0cd79db684e3b5a56e400c,391,217.25,24,3.25,78,1.29,31,0,0,1,0,0,1,1,1,1,0,0,0,0
701a19271e1c535ea08a44f01d3e1e7f,5,78.33,3,3.0,9,1.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0
70257de0e11c81bff2a8084cbb59b5f2,1,14.5,2,1.0,2,0.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0
7029964b3dbb89d8427e20b0ab38d885,1,182.0,1,3.0,3,3.0,3,0,0,1,0,0,0,0,1,0,0,0,0,0
70396d656dbbc884fe4e35d354d6e141,1,585.83,6,5.17,31,1.5,9,1,0,0,0,0,0,0,0,0,1,1,0,0
703a97f916fd9f13228ab4fcfe26854c,1,247.0,1,3.0,3,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
70422a45deea9fea65a9f1c1c69aadf0,4,403.14,7,5.14,36,1.57,11,0,0,1,0,0,0,0,0,0,1,1,0,0
704e487c49b347d4742d1cdc680a5040,1,118.5,2,1.5,3,0.5,1,1,0,0,0,0,1,0,0,0,0,1,0,0
7054031d31d9a5fab3f0c56b0e76bc7e,13,33.33,6,2.0,12,0.83,5,1,0,1,0,0,0,1,0,1,1,0,0,0
7057e7e56f589712e508be7e992c17dd,1,51.0,1,3.0,3,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
705b72db82781c0294023c4f194156b1,1,86.0,1,2.0,2,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
705e520de99c77a5133deb27cb675444,1,1486.0,1,2.0,2,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
705ecd88ea76930fb4a946ca619eb2b9,1,85.0,1,4.0,4,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
7062cfd702385871cbefc73e3240b55a,1,30.0,1,1.0,1,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
70765cbc913994c922978e753864944b,47,182.62,39,1.31,51,0.74,29,0,0,1,0,0,0,0,0,0,1,1,0,0
708c9e07a4cff5c2bcb4af184a0ecf9b,1,907.0,1,9.0,9,2.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0
709130a740455d9ae9724b73bb004473,394,27.5,4,2.75,11,0.25,1,1,0,1,0,0,0,1,1,0,0,0,0,0
709bb57a90fbcffe9d9926028a6b8901,2,442.33,6,5.83,35,1.67,10,1,0,0,0,0,0,0,0,0,1,1,0,0
70a35191b776d1d34a14213840ed0736,408,456.33,6,2.33,14,1.67,10,1,0,0,0,0,1,1,0,0,0,1,0,0
70a9f692c3872e075f4b32268d831374,185,14.75,4,1.5,6,0.5,2,1,0,0,0,0,0,1,0,0,0,0,0,0
70b00518c634cf4a80bd1ab41dad8510,8,277.79,29,2.0,58,1.48,43,0,1,1,0,0,0,1,0,0,0,1,0,0
70b00c218ca4818b789fe18c3cf4179c,146,13.25,4,1.25,5,0.25,1,1,0,0,0,0,0,0,0,0,1,0,0,0
70b029d655d593a647b86aac399283b0,1,80.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
70b4aeff360794a7cee58f5cd8a5dd6c,30,19.67,3,1.0,3,0.67,2,0,0,1,0,0,0,0,0,0,1,0,0,0
70b900e05a33f2cd5cf9eea46aae8726,1,154.0,1,2.0,2,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
70ba9974c48398bf0810430171f90a1d,26,48.0,3,1.67,5,1.33,4,1,0,0,0,0,0,1,0,1,0,1,0,0
70c1858a7e3da77dbe26e9dfdde43827,1,354.0,1,2.0,2,3.0,3,0,0,1,0,0,0,1,0,0,0,0,0,0
70f23326a35a8c96cc34fa09f32956b5,1,226.0,1,3.0,3,3.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0
710cf7214af30d46ec9464b1cbb44b96,260,83.0,4,2.0,8,1.0,4,1,0,1,0,0,1,1,0,0,0,0,0,0
7115ef315fc629b01a39b140f8c7bac6,12,592.06,16,5.56,89,1.69,27,1,0,1,0,0,0,1,1,0,0,1,0,0
7121e3197d02e9d8210045566c0b3ac0,1,40.0,1,2.0,2,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
71284dd7add49e53f1cd09a201bc7da7,1,45.0,1,3.0,3,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7128d83ff2f5147e06fe7f2201a3c13c,2,903.0,10,7.5,75,3.0,30,1,0,0,0,0,0,0,0,0,1,1,0,0
7135cc344220e6885071bc58c51d87e9,1,129.0,1,5.0,5,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
71384b59bb979fac13f6cdecf8eaca43,26,69.33,3,3.0,9,1.0,3,1,0,1,0,0,0,0,1,0,0,0,0,0
71446c454b1c2729a5ae780b916dda12,19,48.0,2,1.5,3,1.0,2,0,0,1,0,0,0,1,0,0,1,0,0,0
7155fdc0f1e474377d03fd539909081d,1,283.0,1,2.0,2,2.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
715a0aad5670a4972e17a84355abc61f,1,127.0,1,4.0,4,3.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0
716714e4d65b07e56f19ea63096a1f50,1,137.0,1,2.0,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
7168826a9aa44d46880a00c31ac349f3,1,24.0,3,2.67,8,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7170299857980345408af08f6eb501d7,2,148.0,11,4.55,50,1.09,12,1,0,0,0,0,0,1,1,0,0,0,0,0
7171876e8ac3014000470fbf32c6ccad,1,8.0,1,3.0,3,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7173f82bee0f928766e26f973edf1958,1,1677.0,3,10.0,30,3.67,11,0,0,1,0,0,0,1,0,0,1,1,0,0
718bf8b4e4c36945a0c58d9e1bfbe2f6,58,97.83,6,2.83,17,1.33,8,1,0,0,0,0,0,1,1,0,0,0,0,0
718ebb5e65b14bc4c96201af916b5113,124,20.0,3,1.67,5,0.33,1,1,0,0,0,0,1,0,0,0,1,0,0,0
7193fd6f1544ea9cfc299bf1ee3edfd1,118,578.44,9,11.56,104,1.89,17,1,0,1,0,0,1,0,0,0,1,1,0,0
71b46e1a5c3944a09dbaa89c3982294f,1,16.5,2,1.0,2,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0
71cf0b646e0553337abbdb831094b26c,316,372.83,6,2.33,14,1.17,7,1,0,1,0,0,1,1,0,0,1,1,0,0
71cff958ce28f49d71fa9632ec9eff44,57,132.33,3,2.33,7,1.0,3,1,0,1,0,0,0,1,0,0,0,1,0,0
71d49650d3cb3b656eec86b967926c12,1,1.0,2,1.0,2,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
71d4c94c644e76c64889167daf5430e2,2,222.0,11,4.09,45,0.64,7,1,0,0,0,0,0,0,0,0,1,1,0,0
71d6344c1cae234bdc924994bee083db,1,1062.0,1,12.0,12,5.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0
71dac84e38e214d28d27486f02e5c770,106,307.0,3,6.33,19,2.67,8,1,0,0,0,0,0,1,0,0,1,0,0,0
71f9d6b1f623489f757fc979f3977fac,1,292.0,1,8.0,8,3.0,3,1,0,0,0,0,0,0,0,0,1,1,0,0
71fab18637c3ec3a9f297d201f1e1492,2,1631.6,5,16.2,81,4.8,24,1,0,0,0,0,0,0,0,0,1,1,0,0
7214dc17614f772f5db82b2a1f44fac3,203,18.0,3,1.33,4,0.33,1,0,0,1,0,0,1,0,0,0,0,0,0,0
723e3e66d3bc714aaf6eeba0f7b28532,386,189.0,7,2.29,16,1.57,11,1,0,0,0,0,0,1,0,0,0,0,0,0
724304cf6fa9415147c22160219ac401,156,3.5,2,2.0,4,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7250ff973bbd79888d2374bef8c80418,23,434.0,9,2.78,25,1.56,14,0,0,1,0,0,0,0,0,0,1,0,0,0
725dda70a76ede7556cd4cee4855264b,1,2.0,2,1.5,3,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
725f61b4b1bba44ed83dde24d4afca76,1,195.4,5,1.8,9,1.4,7,1,0,0,0,0,0,1,1,0,0,0,0,0
726339056dd36a21ceeadb4cdd4157a2,49,91.0,3,2.33,7,1.0,3,1,0,0,0,0,1,1,0,0,0,0,0,0
726b8e5d570b69435963215e77caca34,6,20.67,3,1.0,3,0.67,2,1,0,0,0,0,0,1,0,0,0,0,0,0
7271a21317a77fd24a28c517e7e90f5a,234,428.0,3,1.33,4,0.33,1,1,0,0,0,0,1,1,0,0,0,0,0,0
72736a8ab21670f588a22130ac029634,1,1.0,1,1.0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
